CATEGORY,ITEM CODE,DESCRIPTION,SUPPLIER,UNIT PRICE,OPENING STOCKS,PURCHASE QUANTITY,SALES QUANTITY,ENDING STOCKS,RETAIL PRICE
WHEEL,WHL202,TIRE TUBE 18 300 - SAPHIRE,PANGMASA,119,3,0,0,3,170
WHEEL,WHL275,TIRE TUBE 18 300 - SUPERIOR,WEDZZ,72,1,0,0,1,130
WHEEL,WHL203,TIRE TUBE 18 300 LEO,BAMC,110,2,0,0,2,160
WHEEL,WHL164,TIRE VALVE CAP & RUBBER - POONSUP,WALKIN,10,31,0,0,31,50
ACCESSORIES,ACS163,TIRE VALVE CAP PITO CAP - XY,WEDZZ,14,68,0,0,68,30
WHEEL,WHL264,TIRE VALVE PITO NEEDLE,WEDZZ,3,186,0,0,186,15
WHEEL,WHL267,TIRE VALVE PITO TUBELESS RUBBER,WEDZZ,10,99,0,0,99,35
WHEEL,WHL206,TIRE VALVE PITO TUBELESS SILVER,WEDZZ,10,0,0,0,0,25
WHEEL,WHL262,TIRE VALVE PITO TUBELESS SILVER,WEDZZ,10,119,0,1,118,25
WHEEL,WHL204,TIRE VALVE PITO TUBELESS SILVER,ARB18,9,0,0,0,0,25
GASKET,GKT119,TOP GASKET BARAKO - SAIYAN,WEDZZ,42,3,0,0,3,100
GASKET,GKT120,TOP GASKET BEAT - SAIYAN,WEDZZ,42,5,0,0,5,100
GASKET,GKT025,TOP GASKET CG125 - GRS,PANGMASA,29,10,0,0,10,80
WHEEL,WHL279,TOP GASKET CG125 - GRS,WEDZZ,55,5,0,0,5,100
GASKET,GKT098,TOP GASKET DREAM - YK,WEDZZ,60,5,0,0,5,120
WHEEL,WHL281,TOP GASKET GY6125 - GRS,WEDZZ,55,4,0,0,4,100
GASKET,GKT129,TOP GASKET HD3 - SAIYAN,WEDZZ,5,42,0,0,42,100
GASKET,GKT118,TOP GASKET LF125 - SAIYAN,WEDZZ,42,5,0,0,5,100
GASKET,GKT026,TOP GASKET LIFAN,PANGMASA,15,15,0,0,15,80
GASKET,GKT124,TOP GASKET LIFAN110 - SAIYAN,WEDZZ,42,5,0,0,5,100
GASKET,GKT128,TOP GASKET MIO - SAIYAN,WEDZZ,5,35,0,0,35,100
GASKET,GKT123,TOP GASKET RAIDER150 - SAIYAN,WEDZZ,42,5,0,0,5,100
GASKET,GKT122,TOP GASKET ROUSER135 - SAIYAN,WEDZZ,42,5,0,0,5,100
GASKET,GKT028,TOP GASKET SET BC175 - GRS,PANGMASA,29,10,0,0,10,100
GASKET,GKT029,TOP GASKET SET CT100 - GRS,PANGMASA,29,9,0,0,9,100
GASKET,GKT030,TOP GASKET SET GY6 - GRS,PANGMASA,29,10,0,0,10,100
GASKET,GKT031,TOP GASKET SET R150 - FOR,PANGMASA,29,6,0,0,6,100
GASKET,GKT032,TOP GASKET SMASH - FORTUNE,PANGMASA,15,10,0,0,10,80
GASKET,GKT121,TOP GASKET SMASH - SAIYAN,WEDZZ,42,5,0,0,5,100
GASKET,GKT027,TOP GASKET TMX,PANGMASA,15,44,0,0,44,80
GASKET,GKT099,TOP GASKET TMX155 - SAIYAN,WEDZZ,42,3,0,0,3,100
GASKET,GKT125,TOP GASKET WAVE125 - SAIYAN,WEDZZ,42,5,0,0,5,100
GASKET,GKT033,TOP GASKET XRM110 - FORTUNE,PANGMASA,15,9,0,0,9,80
GASKET,GKT097,TOP GASKET XRM110 - YK,WEDZZ,60,5,0,0,5,120
ELECTRICAL,ELE222,TPS SENSOR - 4S1M (AEROX155/RAIDER150/R15 V3),WALKIN,1000,1,0,0,1,1250
ELECTRICAL,ELE223,TPS SENSOR - 4S1M (CLICK150/BEAT FI),WALKIN,1000,1,0,0,1,1250
ELECTRICAL,ELE225,TPS SENSOR - OUTZSPIN (CLICK),PANGMASA,250,0,0,0,0,500
ELECTRICAL,ELE226,TPS SENSOR AEROX155 RAIDER150 R15 V3 - 4S1M,WEDZZ,1250,1,0,0,1,1250
ELECTRICAL,ELE227,TPS SENSOR CLICK150 BEAT FI - 4S1M,WEDZZ,1250,1,0,0,1,1250
WHEEL,WHL207,TUBE OUTER LIGHTEN WAVE,WALKIN,950,1,0,0,1,1100
ELECTRICAL,ELE380,USB CHARGER BLACK BOX WATERPROOF 7037,WEDZZ,160,5,0,0,5,250
ENGINE,ENG117,VALVE GUIDE MIO SPORTY 5LW-11133-10,WALKIN,450,2,0,0,2,650
ENGINE,ENG118,VALVE LIGHTENED 23X20 BIG VALVE - RS8,WALKIN,850,0,0,0,0,1100
ENGINE,ENG119,VALVE LIGHTENED STOCK NMAX/AEROX - RS8,WALKIN,850,1,0,0,1,1100
GASKET,GKT068,VALVE SEAL 1100 413 - ASPIRA,PANGMASA,47,6,0,0,6,85
GASKET,GKT069,VALVE SEAL 1100 GB4 - ASPIRA,PANGMASA,36,10,0,0,10,75
GASKET,GKT070,VALVE SEAL 1100 JMX - ASPIRA,PANGMASA,35,10,0,0,10,75
GASKET,GKT071,VALVE SEAL 1100 MIO - ASPIRA,PANGMASA,44,0,0,0,0,80
GASKET,GKT072,VALVE SEAL M3/MIOi125,WALKIN,90,2,0,0,2,110
GASKET,GKT132,VALVE SEAL MIO - GENUINE,ARB18,69,10,0,0,10,130
GASKET,GKT073,VALVE SEAL MIO 5MX-E2119-00,WALKIN,77,2,0,0,2,90
GASKET,GKT074,VALVE SEAL MIOSPORTY 5MX,WALKIN,35,0,0,0,0,70
GASKET,GKT133,VALVE SEAL NMAX/M3 - GENUINE,ARB18,41,10,0,0,10,90
GASKET,GKT076,VALVE SEAL TMX155 12209-GB4-682,WALKIN,200,2,0,0,2,250
GASKET,GKT075,VALVE SEAL XRM/CLICK125/150 12209-GB4-682,WALKIN,70,2,0,0,2,120
GASKET,GKT077,VALVE SPRING NMAX/AEROX - RS8,WALKIN,557,1,0,0,1,700
ENGINE,ENG182,VENDIX KIT TMX125/CG125,ARB18,31,4,0,0,4,80
ENGINE,ENG187,VENDIX KIT TMX125/CG125 - CSL,ARB18,31,5,0,0,5,100
ENGINE,ENG183,VENDIX KIT XRM,ARB18,28,5,0,0,5,80
ENGINE,ENG188,VENDIX KIT XRM - CSL,ARB18,28,4,0,0,4,100
ACCESSORIES,ACS091,VOLT COMPARTMENT COVER- SEC,WALKIN,180,2,0,0,2,300
ACCESSORIES,ACS158,VOLTMETER RECTANGLE - MOTO,WEDZZ,110,3,0,0,3,200
CLEANER,CLN016,VS1 PROTECTOR 100mL,ARB18,116,1,10,0,11,180
CLEANER,CLN030,VS1 PROTECTOR 250mL,ARB18,164,4,10,0,14,230
CLEANER,CLN019,VS1 PROTECTOR 250mL,ONLINE,81.6,0,0,0,0,200
CLEANER,CLN015,VS1 PROTECTOR MATTE 250mL,BAMC,177,0,0,0,0,230
CLEANER,CLN033,WD40 100ml,ARB18,185,0,0,0,0,230
ELECTRICAL,ELE247,WIRE #18 BLUE,ONLINE,12.6,0,0,0,0,30
ELECTRICAL,ELE250,WIRE #18 GREEN,ONLINE,12.6,0,0,0,0,30
ELECTRICAL,ELE253,WIRE #18 RED,ONLINE,12.6,51,0,0,51,30
ELECTRICAL,ELE232,WIRE #18 RED JAPAN,ONLINE,11.5,0,0,0,0,30
ELECTRICAL,ELE434,WIRE H.D.,ARB18,11.33,0,60,0,60,30
ENGINE,ENG205,TIMING GEAR TMX - YAKIMOTO,ARB18,292,0,5,0,5,500
BEARING,BER081,KNUCKLE BEARING BALL RACE MIO/RS100/STX - LIMAN,ARB18,91,0,5,0,5,170
WHEEL,WHL339,TIRE 17 250 SPRINT JUMBO 8PLY,ARB18,405,0,3,0,3,550
WHEEL,WHL340,TIRE 18 275 LEO BULLDOG,ARB18,600,0,3,0,3,750
ELECTRICAL,ELE435,SPARK PLUG NGK CPR8EA-9 WAVE125,ARB18,108,0,20,0,20,160
WHEEL,WHL341,TIRE 14 60/80 TL - BEAST FLASH,ARB18,631,0,2,0,2,850
WHEEL,WHL342,TIRE 13 130/70 MAXXIS VICTRA TL,ARB18,2413,0,2,0,2,2700
WHEEL,WHL343,TIRE 13 110/70 MAXXIS VICTRA TL,ARB18,1922,0,2,0,2,2250
